symbol,close,eob
SHSE.000001,114.75,1991-04-29 01:00:00+09:00
SHSE.000001,113.94,1991-04-30 01:00:00+09:00
SHSE.000001,113.16,1991-05-02 01:00:00+09:00
SHSE.000001,112.41,1991-05-03 01:00:00+09:00
SHSE.000001,111.61,1991-05-06 01:00:00+09:00
SHSE.000001,110.82,1991-05-07 01:00:00+09:00
SHSE.000001,110.03,1991-05-08 01:00:00+09:00
SHSE.000001,109.29,1991-05-09 01:00:00+09:00
SHSE.000001,108.53,1991-05-10 01:00:00+09:00
SHSE.000001,107.84,1991-05-13 01:00:00+09:00
SHSE.000001,107.19,1991-05-14 01:00:00+09:00
SHSE.000001,106.57,1991-05-15 01:00:00+09:00
SHSE.000001,105.77,1991-05-16 01:00:00+09:00
SHSE.000001,106.75,1991-05-17 01:00:00+09:00
SHSE.000001,107.82,1991-05-20 01:00:00+09:00
SHSE.000001,108.81,1991-05-21 01:00:00+09:00
SHSE.000001,108.25,1991-05-22 01:00:00+09:00
SHSE.000001,109.08,1991-05-23 01:00:00+09:00
SHSE.000001,110.08,1991-05-24 01:00:00+09:00
SHSE.000001,110.66,1991-05-27 01:00:00+09:00
SHSE.000001,111.68,1991-05-28 01:00:00+09:00
SHSE.000001,112.75,1991-05-29 01:00:00+09:00
SHSE.000001,113.82,1991-05-30 01:00:00+09:00
SHSE.000001,114.83,1991-05-31 01:00:00+09:00
SHSE.000001,115.97,1991-06-03 01:00:00+09:00
SHSE.000001,117.12,1991-06-04 01:00:00+09:00
SHSE.000001,118.17,1991-06-05 01:00:00+09:00
SHSE.000001,119.35,1991-06-06 01:00:00+09:00
SHSE.000001,120.47,1991-06-07 01:00:00+09:00
SHSE.000001,121.67,1991-06-10 01:00:00+09:00
SHSE.000001,122.89,1991-06-11 01:00:00+09:00
SHSE.000001,124.11,1991-06-12 01:00:00+09:00
SHSE.000001,125.34,1991-06-13 01:00:00+09:00
SHSE.000001,124.53,1991-06-14 01:00:00+09:00
SHSE.000001,125.77,1991-06-17 01:00:00+09:00
SHSE.000001,127.03,1991-06-18 01:00:00+09:00
SHSE.000001,128.29,1991-06-19 01:00:00+09:00
SHSE.000001,129.57,1991-06-20 01:00:00+09:00
SHSE.000001,130.86,1991-06-21 01:00:00+09:00
SHSE.000001,132.17,1991-06-24 01:00:00+09:00
SHSE.000001,133.49,1991-06-25 01:00:00+09:00
SHSE.000001,134.83,1991-06-26 01:00:00+09:00
SHSE.000001,136.19,1991-06-27 01:00:00+09:00
SHSE.000001,137.56,1991-06-28 01:00:00+09:00
SHSE.000001,136.85,1991-07-01 01:00:00+09:00
SHSE.000001,135.96,1991-07-02 01:00:00+09:00
SHSE.000001,135.27,1991-07-03 01:00:00+09:00
